epoch,train_loss,val_loss,val_accuracy_datatypes,val_precision_datatypes,val_recall_datatypes,val_f1_datatypes,val_accuracy_constraints,val_precision_constraints,val_recall_constraints,val_f1_constraints
1,0.7601667405611765,0.32005884229763176,0.0768025078369906,0.3613524406627855,0.0768025078369906,0.08213921004579396,0.16614420062695925,0.6304970891177788,0.16614420062695928,0.23634248251177076
2,0.319778595565114,0.28665106844005167,0.13949843260188088,0.33244693199893344,0.13949843260188088,0.17405717812271893,0.14890282131661442,0.5063132137418261,0.14890282131661442,0.21706439699382785
3,0.29240914447921623,0.2720820229488854,0.3401253918495298,0.5157062112391266,0.3401253918495298,0.36897485296385174,0.14576802507836992,0.39830093062730265,0.14576802507836992,0.19522234728324303
4,0.28158271370542515,0.2684977069777381,0.3557993730407524,0.45535951175409417,0.3557993730407524,0.3683801722025534,0.18181818181818182,0.3958421065147336,0.18181818181818182,0.21001158734949044
5,0.273035495170702,0.26085852310762137,0.4153605015673981,0.5653947241490735,0.4153605015673981,0.4562612473325263,0.20532915360501566,0.4250829030271449,0.20532915360501566,0.2559164184377956
6,0.26799510270999677,0.25614279202626417,0.4012539184952978,0.8847599144150867,0.4012539184952978,0.433870897028215,0.26332288401253917,0.5093122071967005,0.26332288401253917,0.3316083800442599
7,0.26484461900347683,0.25641015456948535,0.47962382445141066,0.5393442572922804,0.47962382445141066,0.48737702915967823,0.20532915360501566,0.6191297533051656,0.20532915360501566,0.2781147553174981
8,0.26081137564172,0.2543304692895435,0.4592476489028213,0.5603544267221926,0.4592476489028213,0.47943435206479074,0.23824451410658307,0.5898319779007234,0.23824451410658307,0.3152295466778625
9,0.259093126412795,0.25467024117614784,0.4592476489028213,0.8968454568119781,0.4592476489028213,0.5117868749150172,0.26332288401253917,0.5477559769469712,0.26332288401253917,0.33860828367325824
10,0.25773648601076454,0.25403862301739033,0.4827586206896552,0.863910762874777,0.4827586206896552,0.5178232615668489,0.25705329153605017,0.6051858322408941,0.25705329153605017,0.3483912898189807
11,0.25554469758765175,0.25304678395437225,0.48119122257053293,0.8770915538214775,0.48119122257053293,0.5141414098145165,0.25391849529780564,0.6082715215491719,0.25391849529780564,0.33973577518084336
12,0.2546251203699796,0.2527648071557003,0.46394984326018807,0.8735594846451725,0.46394984326018807,0.4928352406840534,0.3056426332288401,0.6053653004729543,0.3056426332288401,0.39280872993255433
13,0.2530195630330378,0.2537017416290729,0.4843260188087774,0.8435229640147459,0.4843260188087774,0.5200106470152864,0.2946708463949843,0.5583255401611831,0.2946708463949843,0.3827496497695446
14,0.25206551435927416,0.25102078685753026,0.48589341692789967,0.8256730497456192,0.48589341692789967,0.5101306585920342,0.30407523510971785,0.5983577880856068,0.30407523510971785,0.4014114728265746
15,0.2506206371664113,0.2506020015870516,0.5047021943573667,0.7690122535718085,0.5047021943573667,0.5362681079222777,0.26489028213166144,0.5466785712749628,0.26489028213166144,0.35615259727900983
16,0.2499689310204978,0.2519715404295622,0.49686520376175547,0.8578398957696197,0.49686520376175547,0.5454145060807046,0.29153605015673983,0.5985145340552863,0.29153605015673983,0.39177880425099554
17,0.2492260649443981,0.25267551512366926,0.5219435736677116,0.8024969866994878,0.5219435736677116,0.5558766828940691,0.25705329153605017,0.5613516371435856,0.25705329153605017,0.3427354473001404
18,0.24862906901638257,0.251266498574082,0.5360501567398119,0.8094089305456224,0.5360501567398119,0.5727090183516207,0.2476489028213166,0.5744240500767277,0.2476489028213166,0.3424911922863644
19,0.24762225529578377,0.2528006530200426,0.5282131661442007,0.8082880888515444,0.5282131661442007,0.5774445134334892,0.27899686520376177,0.6277188268279283,0.27899686520376177,0.377868550161113
20,0.24677745612379803,0.25136271871182614,0.5564263322884012,0.8165375309428418,0.5564263322884012,0.6049514990200309,0.24294670846394983,0.5847795637964384,0.24294670846394983,0.3400958282651459
21,0.24629032098396486,0.2517755336615733,0.5470219435736677,0.8193606116338146,0.5470219435736677,0.5905924274819495,0.2476489028213166,0.5491200577511851,0.2476489028213166,0.33966909498958847
22,0.24595239029497037,0.2519789417756015,0.5956112852664577,0.8331206075981319,0.5956112852664577,0.654377563488619,0.2304075235109718,0.5888164596345262,0.2304075235109718,0.3279858872590964
23,0.2452223490308846,0.2524309881895687,0.5830721003134797,0.8365983373671291,0.5830721003134797,0.6409015251951189,0.2335423197492163,0.5678850131342408,0.2335423197492163,0.3303843685491097
24,0.24470056988290131,0.2526157326692698,0.5783699059561128,0.8322050609569268,0.5783699059561128,0.6342689704503712,0.24921630094043887,0.6158861580476414,0.24921630094043887,0.3339345111532987
25,0.24425516480536894,0.25452776192497684,0.5564263322884012,0.8209140386033638,0.5564263322884012,0.6102710785099229,0.2476489028213166,0.5647096777995144,0.2476489028213166,0.339891890651733
26,0.24418049904702926,0.253394679566349,0.5768025078369906,0.8149744559801086,0.5768025078369906,0.6254106497888853,0.2335423197492163,0.5570850004124732,0.2335423197492163,0.3265950190046552
27,0.24387584029109466,0.2528902754234296,0.6206896551724138,0.8321652406831203,0.6206896551724138,0.6787517397377962,0.20689655172413793,0.5732801047220252,0.20689655172413793,0.30245231556919905
28,0.24330199194720847,0.2535906465356253,0.6050156739811913,0.8188624941213027,0.6050156739811913,0.661193679664361,0.21473354231974923,0.553822783031708,0.21473354231974923,0.3053973876846943
29,0.24307817664626813,0.25107403235001996,0.5987460815047022,0.8297076349199196,0.5987460815047022,0.6527687410839269,0.2225705329153605,0.5600642127616543,0.2225705329153605,0.31420023766533434
30,0.2420605225441083,0.254737910011719,0.609717868338558,0.8368929269461947,0.609717868338558,0.6690056841964651,0.2115987460815047,0.5672253544510598,0.2115987460815047,0.30440483927863954
